isin,nav,nav_date
INF200K01958,35.8958,05-Aug-2025
INF200K01966,18.8185,05-Aug-2025
INF582M01799,24.732,05-Aug-2025
INF582M01815,16.5663,05-Aug-2025
INF582M01336,23.4101,05-Aug-2025
INF582M01351,15.6075,05-Aug-2025
INF789FA1S65,14.7093,05-Aug-2025
INF789FA1S81,17.0521,05-Aug-2025
INF789F01XD4,33.9786,05-Aug-2025
INF789FA1S40,16.7257,05-Aug-2025
INF789F01XB8,26.1479,05-Aug-2025
INF789FA1S08,13.6975,05-Aug-2025
INF789FA1S24,16.5555,05-Aug-2025
INF789F01JQ5,31.2344,05-Aug-2025
INF789FA1R82,15.3915,05-Aug-2025
INF789F01JO0,17.0069,05-Aug-2025
INF209K01UW9,101.0367,05-Aug-2025
INF209K01UY5,101.3907,05-Aug-2025
INF209K01UX7,361.0302,05-Aug-2025
-,101.2159,05-Aug-2025
-,101.378,05-Aug-2025
INF209K01MG9,351.2212,05-Aug-2025
-,101.4192,05-Aug-2025
INF209K01MF1,507.9949,05-Aug-2025
INF846K016A1,1301.4589,05-Aug-2025
-,1003.5091,05-Aug-2025
INF846K014A6,1331.4691,05-Aug-2025
INF846K018A7,1011.0307,05-Aug-2025
INF846K019A5,1267.5743,05-Aug-2025
INF846K014B4,1283.7649,05-Aug-2025
-,1016.2716,05-Aug-2025
INF846K012B8,1311.7468,05-Aug-2025
INF846K016B9,1012.3423,05-Aug-2025
INF846K018B5,1250.1355,05-Aug-2025
-,10.1331,05-Aug-2025
INF194KB1BA5,13.3118,05-Aug-2025
INF194KB1BD9,10.1466,05-Aug-2025
INF194KB1BH0,13.0318,05-Aug-2025
INF194KB1BF4,10.3961,05-Aug-2025
-,10.1417,05-Aug-2025
INF194KB1AY7,10.5032,05-Aug-2025
-,10.1331,05-Aug-2025
INF194KB1AP5,13.0245,05-Aug-2025
INF194KB1AS9,10.1453,05-Aug-2025
INF194KB1AW1,13.0259,05-Aug-2025
INF194KB1AU5,10.3594,05-Aug-2025
-,10.1409,05-Aug-2025
INF194KB1BJ6,10.5328,05-Aug-2025
INF740KA1PV1,13.4928,05-Aug-2025
INF740KA1PW9,13.4928,05-Aug-2025
INF740KA1PS7,13.331,05-Aug-2025
INF740KA1PT5,13.331,05-Aug-2025
INF090I01LK1,45.1096,05-Aug-2025
INF090I01LL9,10.2194,05-Aug-2025
INF090I01LM7,41.2947,05-Aug-2025
INF090I01LN5,10.3231,05-Aug-2025
-,10.0809,05-Aug-2025
-,10.0809,05-Aug-2025
INF179K01VQ4,51.5077,05-Aug-2025
INF179K01VO9,10.1623,05-Aug-2025
-,10.0408,05-Aug-2025
INF179K01707,50.4829,05-Aug-2025
INF179K01715,10.1693,05-Aug-2025
INF179K01731,10.0407,05-Aug-2025
INF109K01AW3,102.1311,05-Aug-2025
-,102.1328,05-Aug-2025
INF109K01P57,468.0102,05-Aug-2025
INF109K01P65,200.0903,05-Aug-2025
INF109K01P73,102.2712,05-Aug-2025
INF109K01AX1,428.2755,05-Aug-2025
INF109K01WQ9,189.0522,05-Aug-2025
INF109K01EN4,102.2692,05-Aug-2025
INF174KA1EC0,1565.806,05-Aug-2025
-,1364.0556,05-Aug-2025
INF174KA1DY6,1529.0833,05-Aug-2025
-,1362.7406,05-Aug-2025
INF204K01D14,10.4478,05-Aug-2025
INF204K01E05,48.1077,05-Aug-2025
-,10.4413,05-Aug-2025
-,10.4634,05-Aug-2025
INF204KA1DU8,21.4634,05-Aug-2025
INF204K01D89,11.3365,05-Aug-2025
INF204K01C98,10.9506,05-Aug-2025
INF204K01CG1,45.7095,05-Aug-2025
INF204KA1DS2,20.6388,05-Aug-2025
INF204K01CH9,11.1361,05-Aug-2025
INF204K01HK2,11.0528,05-Aug-2025
INF204K01OQ5,10.4444,05-Aug-2025
INF200KA1R64,13.5539,05-Aug-2025
INF200KA1R72,13.5531,05-Aug-2025
INF200KA1R98,13.5541,05-Aug-2025
INF200KA1R15,13.4286,05-Aug-2025
INF200KA1R23,13.4321,05-Aug-2025
INF200KA1R49,13.4296,05-Aug-2025
INF277KA1026,13.1106,05-Aug-2025
-,13.1106,05-Aug-2025
INF277KA1042,13.1106,05-Aug-2025
-,13.1106,05-Aug-2025
INF277KA1034,13.1106,05-Aug-2025
-,13.1106,05-Aug-2025
INF277KA1059,13.1106,05-Aug-2025
INF277KA1091,12.8797,05-Aug-2025
-,12.8797,05-Aug-2025
INF277KA1117,12.8797,05-Aug-2025
-,12.8797,05-Aug-2025
INF277KA1109,12.8797,05-Aug-2025
-,12.8797,05-Aug-2025
INF277KA1125,12.8797,05-Aug-2025
INF789F1ACX5,1580.0014,05-Aug-2025
INF789F1ACO4,1509.6606,05-Aug-2025
INF789F1ADA1,1446.3635,05-Aug-2025
INF789F1ADE3,1488.4814,05-Aug-2025
INF789F1ADC7,1440.1748,05-Aug-2025
INF789F1ACY3,1369.9629,05-Aug-2025
INF789F1ACR7,1433.7112,05-Aug-2025
INF789F1ACV9,1380.0969,05-Aug-2025
INF789F1ACT3,1333.2614,05-Aug-2025
INF789F1ACP1,1247.3821,05-Aug-2025
INF209KA1LC4,12.0717,05-Aug-2025
INF209K01AF6,11.3166,05-Aug-2025
INF209K01AC3,81.197,05-Aug-2025
INF209K01XP7,87.2899,05-Aug-2025
INF846K01DD4,27.3592,05-Aug-2025
INF846K01DF9,12.3033,05-Aug-2025
INF846K01DG7,10.0005,05-Aug-2025
INF846K01AX8,25.6715,05-Aug-2025
INF846K01AZ3,11.8196,05-Aug-2025
INF846K01CK1,9.9985,05-Aug-2025
INF0QA701AP9,1043.5148,05-Aug-2025
INF0QA701AQ7,1043.5148,05-Aug-2025
INF0QA701AM6,1039.4926,05-Aug-2025
INF0QA701AN4,1039.4926,05-Aug-2025
INF194K01EB1,11.2733,05-Aug-2025
INF194K01EE5,11.1782,05-Aug-2025
INF194K01EH8,11.8029,05-Aug-2025
INF194KA1RW6,16.5792,05-Aug-2025
INF194K01DZ2,35.2945,05-Aug-2025
INF194K01EK2,13.3009,05-Aug-2025
INF194K01Q78,12.2657,05-Aug-2025
INF194K01Q29,38.1757,05-Aug-2025
INF194K01Q45,12.2434,05-Aug-2025
INF194K01R36,14.7196,05-Aug-2025
INF194KA1RZ9,18.0699,05-Aug-2025
INF194K01R02,11.5025,05-Aug-2025
INF955L01AD7,47.2169,05-Aug-2025
INF955L01AB1,34.6621,05-Aug-2025
INF955L01450,43.0198,05-Aug-2025
INF955L01435,25.5344,05-Aug-2025
INF760K01FC4,81.554,05-Aug-2025
INF760K01FA8,16.6764,05-Aug-2025
INF760K01AE1,75.6785,05-Aug-2025
INF760K01AB7,15.292,05-Aug-2025
INF740K01NF3,102.6504,05-Aug-2025
INF740K01NG1,12.6295,05-Aug-2025
INF740K01NE6,10.7393,05-Aug-2025
INF740K01615,96.2861,05-Aug-2025
INF740K01607,12.4927,05-Aug-2025
INF740K01623,10.6707,05-Aug-2025
INF843K01HB6,26.2316,05-Aug-2025
INF843K01GS2,26.2252,05-Aug-2025
INF843K01GU8,26.121,05-Aug-2025
INF843K01GX2,23.8763,05-Aug-2025
INF843K01GZ7,16.4322,05-Aug-2025
INF843K01GW4,14.7755,05-Aug-2025
INF843K01HL5,24.6455,05-Aug-2025
INF843K01HC4,24.6343,05-Aug-2025
INF843K01HE0,24.6508,05-Aug-2025
INF843K01HJ9,10.3518,05-Aug-2025
INF843K01HG5,10.1825,05-Aug-2025
INF090I01HS2,64.4104,05-Aug-2025
INF090I01HQ6,12.0296,05-Aug-2025
INF090I01CU9,58.7552,05-Aug-2025
INF090I01CS3,10.7582,05-Aug-2025
INF666M01KK2,9.9118,05-Aug-2025
INF666M01KL0,9.9112,05-Aug-2025
INF666M01KN6,9.8876,05-Aug-2025
INF666M01KO4,9.8879,05-Aug-2025
INF179K01VS0,58.6936,05-Aug-2025
INF179K01756,55.7348,05-Aug-2025
INF179K01VR2,13.0603,05-Aug-2025
INF179K01772,12.2432,05-Aug-2025
INF917K01FI7,75.9914,05-Aug-2025
INF917K01FK3,12.6523,05-Aug-2025
INF917K01BP1,66.1989,05-Aug-2025
INF917K01BN6,10.9262,05-Aug-2025
INF109K018C5,111.7226,05-Aug-2025
INF109K016C9,18.8606,05-Aug-2025
INF109K01JR4,103.6511,05-Aug-2025
INF109K01JQ6,17.8713,05-Aug-2025
INF205K01SJ8,1209.5284,05-Aug-2025
INF205K01SN0,3150.7809,05-Aug-2025
INF205K01SL4,1224.2915,05-Aug-2025
-,2458.6912,05-Aug-2025
INF205K01SP5,1091.5792,05-Aug-2025
INF205K01SR1,2846.9685,05-Aug-2025
-,1603.6215,05-Aug-2025
INF205K01ST7,1298.0128,05-Aug-2025
INF174K01FL9,98.41,05-Aug-2025
INF174K01KM7,111.9203,05-Aug-2025
INF174K01FM7,12.0,05-Aug-2025
INF174K01FI5,96.1907,05-Aug-2025
INF174K01KE4,109.2722,05-Aug-2025
INF174K01FK1,18.7959,05-Aug-2025
INF174K01KF1,24.3682,05-Aug-2025
INF767K01EZ3,65.8217,05-Aug-2025
INF767K01EY6,18.9651,05-Aug-2025
INF767K01733,34.4789,05-Aug-2025
INF767K01717,22.3114,05-Aug-2025
INF767K01709,59.6971,05-Aug-2025
INF767K01683,17.2077,05-Aug-2025
INF204K01XQ6,11.5443,05-Aug-2025
INF204K01E70,42.9401,05-Aug-2025
INF204K01E88,43.168,05-Aug-2025
INF204K01XP8,43.0517,05-Aug-2025
INF204K01BX8,38.7647,05-Aug-2025
INF204K01BV2,10.5821,05-Aug-2025
INF204K01BU4,38.156,05-Aug-2025
INF204K01CA4,31.996,05-Aug-2025
INF204K01CB2,38.156,05-Aug-2025
INF204KA1YV2,24.0617,05-Aug-2025
INF204K01CC0,38.156,05-Aug-2025
-,23.3025,05-Aug-2025
INF223J01ND7,32.8665,05-Aug-2025
INF223J01NB1,14.6572,05-Aug-2025
INF223J01AQ6,30.3482,05-Aug-2025
INF223J01AO1,13.8261,05-Aug-2025
INF966L01BF7,12.1773,05-Aug-2025
INF966L01BI1,11.8917,05-Aug-2025
INF966L01BG5,12.1749,05-Aug-2025
INF966L01BJ9,11.9003,05-Aug-2025
INF200K01AH1,39.7675,05-Aug-2025
INF200K01AK5,42.5627,05-Aug-2025
INF200K01SH3,70.2473,05-Aug-2025
INF200K01SF7,22.4199,05-Aug-2025
INF200K01AC2,20.4835,05-Aug-2025
INF200K01AF5,20.7281,05-Aug-2025
INF200K01AI9,20.0976,05-Aug-2025
INF200K01982,66.2995,05-Aug-2025
INF200K01990,20.3869,05-Aug-2025
-,34.1747,28-Feb-2025
-,34.2334,28-Feb-2025
INF277K01OV1,24.886,05-Aug-2025
INF277K01DN1,21.8646,05-Aug-2025
INF277K01519,78.8728,05-Aug-2025
INF277K01OX7,88.3882,05-Aug-2025
INF582M01IA6,12.422,05-Aug-2025
INF582M01HW2,12.422,05-Aug-2025
INF582M01HX0,12.422,05-Aug-2025
INF582M01IH1,12.238,05-Aug-2025
INF582M01ID0,12.238,05-Aug-2025
INF582M01IE8,12.238,05-Aug-2025
INF789F01TL5,65.4683,05-Aug-2025
INF789F01PT6,47.0058,05-Aug-2025
INF789F01PU4,47.0319,05-Aug-2025
INF789F01661,63.2195,05-Aug-2025
INF789F01PR0,25.8721,05-Aug-2025
INF789F01TJ9,30.5433,05-Aug-2025
INF789F01646,38.1459,05-Aug-2025
INF194K01FF9,11.5747,05-Aug-2025
INF194K01FA0,46.256,05-Aug-2025
INF194K01FI3,10.3247,05-Aug-2025
INF194K01FC6,10.3839,05-Aug-2025
INF194KA1SI3,16.5586,05-Aug-2025
INF194K01P38,47.0388,05-Aug-2025
INF194K01P53,10.4272,05-Aug-2025
INF194KA1SL7,14.0119,05-Aug-2025
INF194K01P87,11.8725,05-Aug-2025
-,17.9723,05-Aug-2025
INF740K019I5,22.5822,05-Aug-2025
INF740K010J2,10.9262,05-Aug-2025
INF740K012J8,10.5971,05-Aug-2025
INF740K014J4,10.9599,05-Aug-2025
INF740K012I0,22.0381,05-Aug-2025
INF740K013I8,10.7163,05-Aug-2025
INF740K015I3,10.7567,05-Aug-2025
INF740K017I9,11.0146,05-Aug-2025
INF109KA1O37,25.5473,05-Aug-2025
INF109KA1O52,11.6471,05-Aug-2025
INF109KA1N46,24.9864,05-Aug-2025
INF109KA1N61,11.3857,05-Aug-2025
INF200K01SK7,66.9239,05-Aug-2025
INF200K01SI1,21.7692,05-Aug-2025
INF200K01AN9,64.3454,05-Aug-2025
INF200K01AO7,20.9273,05-Aug-2025
INF789F1AVW7,11.5535,05-Aug-2025
INF789F1AVY3,12.9146,05-Aug-2025
INF789F1AVR7,12.9146,05-Aug-2025
INF789F1AVU1,12.7312,05-Aug-2025
INF789F1AVS5,12.9148,05-Aug-2025
INF789F1AVN6,11.3734,05-Aug-2025
INF789F1AVP1,12.7272,05-Aug-2025
INF789F1AVI6,12.7276,05-Aug-2025
INF789F1AVL0,12.7274,05-Aug-2025
INF789F1AVJ4,12.7277,05-Aug-2025
-,1000.2771,05-Aug-2025
INF579M01621,2033.8796,05-Aug-2025
INF579M01639,1005.0,05-Aug-2025
-,1000.2771,05-Aug-2025
INF579M01506,2021.3774,05-Aug-2025
INF579M01514,1005.0,05-Aug-2025
INF209K01RU9,423.1076,05-Aug-2025
INF209K01VA3,428.2483,05-Aug-2025
INF209K01KQ2,100.195,05-Aug-2025
INF209K01UZ2,100.195,05-Aug-2025
INF209K01VD7,164.3654,05-Aug-2025
INF209K01VC9,100.2862,05-Aug-2025
-,108.023,05-Aug-2025
INF209KA1LK7,108.2449,05-Aug-2025
INF209KA1LI1,125.2033,05-Aug-2025
-,163.694,05-Aug-2025
INF209K01KU4,100.2848,05-Aug-2025
INF209K01KZ3,286.3752,05-Aug-2025
INF209K01RT1,704.6101,05-Aug-2025
INF209K01ME4,686.616,05-Aug-2025
-,1000.956,05-Aug-2025
INF846K01CX4,2949.1188,05-Aug-2025
INF846K01CY2,1002.3503,05-Aug-2025
INF846K01DB8,1002.2467,05-Aug-2025
-,1001.3998,05-Aug-2025
INF846K01412,2923.8747,05-Aug-2025
INF846K01453,1002.9113,05-Aug-2025
INF846K01438,1002.2438,05-Aug-2025
-,1000.9559,05-Aug-2025
INF846K01354,2676.0705,05-Aug-2025
INF846K01396,1002.1763,05-Aug-2025
INF846K01370,1000.7843,05-Aug-2025
-,1034.6939,05-Aug-2025
INF0QA701078,1035.9345,05-Aug-2025
INF0QA701011,1157.5926,05-Aug-2025
INF0QA701086,1037.934,05-Aug-2025
INF0QA701060,1034.8547,05-Aug-2025
-,1033.8241,05-Aug-2025
INF0QA701151,1035.0083,05-Aug-2025
INF0QA701094,1153.4891,05-Aug-2025
INF0QA701169,1036.9548,05-Aug-2025
INF0QA701144,1033.983,05-Aug-2025
INF194K01VZ4,1001.4161,05-Aug-2025
INF194K01VX9,3171.52,05-Aug-2025
INF194K01WF4,1001.6706,05-Aug-2025
INF194K01WC1,1369.2534,05-Aug-2025
INF194K01WI8,1001.9713,05-Aug-2025
INF194KA14C0,1.7058,05-Aug-2025
INF194KA15C7,1.0,05-Aug-2025
INF194KA12C4,1.7058,05-Aug-2025
INF194KA13C2,1.0,05-Aug-2025
INF194K01J36,1007.9812,05-Aug-2025
INF194KB1JT8,1007.7279,05-Aug-2025
-,1001.6663,05-Aug-2025
INF194K01I60,3202.6736,05-Aug-2025
INF194K01J02,1290.2514,05-Aug-2025
-,1002.6483,05-Aug-2025
INF761K01785,3054.3677,05-Aug-2025
-,1061.7121,05-Aug-2025
-,1002.1069,05-Aug-2025
INF761K01306,3024.1424,05-Aug-2025
-,1001.4625,05-Aug-2025
INF955L01AK2,1002.0849,05-Aug-2025
INF955L01AL0,3057.3741,05-Aug-2025
INF251K01SL8,1218.4861,05-Aug-2025
INF955L01468,1001.1996,05-Aug-2025
INF955L01484,3018.7711,05-Aug-2025
INF251K01SK0,1000.1872,05-Aug-2025
INF955L01575,4444.3346,05-Aug-2025
INF955L01559,3667.0558,05-Aug-2025
-,1005.5,05-Aug-2025
INF760K01FU6,3178.8226,05-Aug-2025
INF760K01FT8,2274.9083,05-Aug-2025
INF760K01FV4,1001.1807,05-Aug-2025
INF760K01FY8,1001.1648,05-Aug-2025
-,1005.5,05-Aug-2025
INF760K01CW9,3160.5981,05-Aug-2025
INF760K01CX7,1001.146,05-Aug-2025
INF760K01BZ4,1001.145,05-Aug-2025
INF760K01IC8,1734.3085,05-Aug-2025
INF740K01QL4,3792.0291,05-Aug-2025
-,1001.1542,05-Aug-2025
INF740KA1OC4,1001.9381,05-Aug-2025
INF740K01FK9,3748.9539,05-Aug-2025
INF740K01FM5,1001.9273,05-Aug-2025
-,1001.1542,05-Aug-2025
INF754K01GY9,1993.8921,05-Aug-2025
INF754K01GM4,3427.2161,05-Aug-2025
INF754K01GO0,3427.2298,05-Aug-2025
INF754K01GX1,3427.1923,05-Aug-2025
-,1147.1257,05-Aug-2025
INF754K01GV5,2475.9975,05-Aug-2025
INF754K01GW3,1005.9388,05-Aug-2025
INF754K01GU7,2173.0516,05-Aug-2025
INF754K01HR1,1956.1289,05-Aug-2025
INF754K01GZ6,3357.9611,05-Aug-2025
INF754K01GK8,3357.9637,05-Aug-2025
INF754K01HQ3,2323.4194,05-Aug-2025
-,1243.356,05-Aug-2025
INF754K01HK6,2155.2672,05-Aug-2025
INF754K01HL4,1084.1922,05-Aug-2025
INF754K01HJ8,1215.2023,05-Aug-2025
INF754K01HE9,3053.7923,05-Aug-2025
-,1230.9637,05-Aug-2025
-,1094.2035,05-Aug-2025
-,1245.611,05-Aug-2025
-,1509.2342,05-Aug-2025
INF090I01BB1,5942.2183,05-Aug-2025
INF090I01BL0,1244.6397,05-Aug-2025
INF090I01JV2,3986.141,05-Aug-2025
-,1000.0,05-Aug-2025
INF090I01JW0,1002.272,05-Aug-2025
INF090I01JX8,1021.7823,05-Aug-2025
INF090I01BG0,3953.1782,05-Aug-2025
INF090I01BM8,1031.0646,05-Aug-2025
INF090I01LR6,10.0,05-Aug-2025
INF090I01LP0,16.8215,05-Aug-2025
INF090I01LQ8,10.0,05-Aug-2025
INF090I01LO3,16.8215,05-Aug-2025
-,1000.0,05-Aug-2025
INF090I01BJ4,1055.0257,05-Aug-2025
INF666M01451,2570.715,05-Aug-2025
-,1002.0907,05-Aug-2025
INF666M01014,2539.4635,05-Aug-2025
INF666M01501,1003.4132,05-Aug-2025
INF666M01519,1029.9922,05-Aug-2025
INF666M01527,1001.9356,05-Aug-2025
-,1002.0894,05-Aug-2025
INF666M01071,1002.308,05-Aug-2025
INF666M01089,1001.9332,05-Aug-2025
INF666M01063,1003.3695,05-Aug-2025
INF179KB1HP9,5208.4199,05-Aug-2025
INF179KB1HK0,5152.0373,05-Aug-2025
-,1019.82,05-Aug-2025
-,1019.82,05-Aug-2025
INF179KB1HM6,1027.5025,05-Aug-2025
INF179KB1HO2,1027.5228,05-Aug-2025
INF179KB1ID3,1031.1871,05-Aug-2025
-,1031.1896,05-Aug-2025
INF336L01CC8,2643.0174,05-Aug-2025
-,1001.576,05-Aug-2025
INF336L01BZ1,1039.59,05-Aug-2025
INF336L01LK2,1195.1444,05-Aug-2025
INF336L01BL1,3777.7046,05-Aug-2025
-,1019.3,05-Aug-2025
-,1562.8262,05-Aug-2025
-,1001.3789,05-Aug-2025
INF336L01BN7,2618.3073,05-Aug-2025
INF336L01BP2,1003.918,05-Aug-2025
INF336L01LJ4,1107.4561,05-Aug-2025
-,1001.2958,05-Aug-2025
INF109K01VP3,100.1482,05-Aug-2025
INF109K01Q31,182.0562,05-Aug-2025
-,100.1082,05-Aug-2025
INF109K01Q49,392.5332,05-Aug-2025
INF109K01Q98,100.1981,05-Aug-2025
INF109K01VQ1,388.7167,05-Aug-2025
INF109K01VU3,180.6553,05-Aug-2025
INF109K01VS7,100.1727,05-Aug-2025
INF205K01UX5,3616.9923,05-Aug-2025
-,1002.7594,05-Aug-2025
INF205K01MF9,3640.2226,05-Aug-2025
INF205K01MG7,1083.1155,05-Aug-2025
INF205KA1BE5,1097.7883,05-Aug-2025
-,1005.8604,05-Aug-2025
INF205K01HM5,3609.291,05-Aug-2025
INF205K01HQ6,1003.8906,05-Aug-2025
INF205K01HG7,3194.4524,05-Aug-2025
-,1003.7004,05-Aug-2025
-,1000.0,05-Aug-2025
-,1725.3799,05-Aug-2025
-,1000.0,05-Aug-2025
-,1725.0165,05-Aug-2025
INF205KA1BD7,1018.739,05-Aug-2025
INF00XX01366,1381.7069,05-Aug-2025
-,1001.1711,05-Aug-2025
INF00XX01283,1380.0561,05-Aug-2025
INF00XX01358,1003.0847,05-Aug-2025
-,1001.0008,05-Aug-2025
INF00XX01275,1375.2609,05-Aug-2025
-,1001.0,05-Aug-2025
INF00XX01259,1003.043,05-Aug-2025
INF00XX01192,1368.1907,05-Aug-2025
INF00XX01267,1001.9231,05-Aug-2025
-,1001.0001,05-Aug-2025
INF22M001010,1005.2702,05-Aug-2025
INF192K01CN4,22.4898,27-Jan-2025
-,10.4302,05-Aug-2025
INF192K01CM6,72.4161,05-Aug-2025
INF192K01CK0,41.1136,05-Aug-2025
INF192K01CI4,11.006,05-Aug-2025
INF192K01866,40.5502,05-Aug-2025
INF192K01981,41.1865,05-Aug-2025
INF192K01841,11.0035,05-Aug-2025
INF192K01882,71.6423,05-Aug-2025
-,41.4437,05-Aug-2025
-,41.4437,05-Aug-2025
-,41.4437,27-Mar-2025
INF192K01890,22.9401,05-Aug-2025
-,10.4302,05-Aug-2025
-,1222.81,05-Aug-2025
INF174K01NE8,5358.4257,05-Aug-2025
INF174KA1WL3,1001.527,10-Jul-2025
-,1222.81,05-Aug-2025
INF174K01NI9,5307.5473,05-Aug-2025
INF767K01DL5,1034.6038,05-Aug-2025
INF767K01DN1,4814.6568,05-Aug-2025
INF397L01AK7,1168.7423,05-Aug-2025
INF397L01AM3,1043.9417,05-Aug-2025
INF767K01IQ3,1000.1751,05-Aug-2025
INF767K01IS9,4746.644,05-Aug-2025
INF397L01976,1149.9324,05-Aug-2025
INF397L01950,1002.5651,05-Aug-2025
-,1212.4435,05-Aug-2025
-,1003.8088,05-Aug-2025
INF174V01044,1727.1894,05-Aug-2025
-,1001.044,05-Aug-2025
INF174V01010,1708.6654,05-Aug-2025
-,1010.2206,05-Aug-2025
INF769K01CM1,2801.4344,05-Aug-2025
INF769K01PD2,1217.3498,05-Aug-2025
-,1075.8332,05-Aug-2025
INF769K01CN9,1136.6907,05-Aug-2025
-,1066.4347,05-Aug-2025
INF769K01788,2753.4746,05-Aug-2025
INF769K01838,1154.3378,05-Aug-2025
INF769K01PC4,1153.6264,05-Aug-2025
INF247L01734,14.0116,05-Aug-2025
INF247L01726,13.8717,05-Aug-2025
-,10.0,05-Aug-2025
-,13.6451,05-Aug-2025
-,10.0,05-Aug-2025
-,13.3735,05-Aug-2025
INF247L01791,10.0622,05-Aug-2025
-,10.0203,05-Aug-2025
INF247L01775,10.046,05-Aug-2025
-,10.0077,05-Aug-2025
-,10.0118,05-Aug-2025
-,10.0055,05-Aug-2025
-,10.0196,05-Aug-2025
INF247L01841,10.0454,05-Aug-2025
INF247L01866,10.0604,05-Aug-2025
-,10.0188,05-Aug-2025
-,10.0129,05-Aug-2025
INF959L01GG9,10.0283,05-Aug-2025
INF959L01GI5,10.0056,05-Aug-2025
-,10.0129,05-Aug-2025
INF959L01GN5,10.0281,05-Aug-2025
INF959L01GP0,10.006,05-Aug-2025
INF959L01GF1,28.7981,05-Aug-2025
INF959L01GL9,28.5425,05-Aug-2025
INF959L01CO2,10.0,05-Aug-2025
INF959L01CN4,28.6983,05-Aug-2025
-,1528.74,05-Aug-2025
-,1528.74,05-Aug-2025
INF204K01ZI8,1589.7269,05-Aug-2025
INF204K01ZK4,1011.0548,05-Aug-2025
INF204KC1FN6,1531.7368,05-Aug-2025
INF204K01ZH0,6491.39,05-Aug-2025
INF204K01UO7,1586.358,05-Aug-2025
INF204K01UQ2,1010.8227,05-Aug-2025
INF204K01UL3,5671.3458,05-Aug-2025
-,1524.28,05-Aug-2025
INF204K01UT6,1328.3334,05-Aug-2025
INF204K01UV2,1221.1567,05-Aug-2025
-,1035.0112,05-Aug-2025
INF204KC1FM8,1531.705,05-Aug-2025
INF204K01UN9,6408.5442,05-Aug-2025
-,100.304,05-Aug-2025
INF223J01NR7,123.3057,05-Aug-2025
INF223J01NS5,345.9796,05-Aug-2025
INF223J01NT3,116.6956,05-Aug-2025
INF223J01NV9,100.5668,05-Aug-2025
INF223J01BP6,341.8427,05-Aug-2025
INF223J01BL5,117.1723,05-Aug-2025
INF223J01BU6,100.5657,05-Aug-2025
-,1000.5405,05-Aug-2025
INF879O01068,1467.3369,05-Aug-2025
INF879O01076,1004.1986,05-Aug-2025
-,1001.1509,05-Aug-2025
-,1000.5404,05-Aug-2025
INF879O01035,1456.6399,05-Aug-2025
INF879O01043,1004.1769,05-Aug-2025
-,1001.1482,05-Aug-2025
INF966L01820,42.6177,05-Aug-2025
INF966L01317,41.5175,05-Aug-2025
INF966L01796,15.701,05-Aug-2025
INF966L01291,15.1675,05-Aug-2025
INF966L01788,14.6195,05-Aug-2025
INF966L01499,14.4787,05-Aug-2025
-,13.2817,05-Aug-2025
-,12.8056,05-Aug-2025
-,13.2514,05-Aug-2025
-,13.2509,05-Aug-2025
-,13.2514,05-Aug-2025
-,13.0709,05-Aug-2025
-,10.0085,05-Aug-2025
INF082J01127,35.4267,05-Aug-2025
INF082J01143,10.0284,05-Aug-2025
-,10.0002,05-Aug-2025
INF082J01309,35.1756,05-Aug-2025
INF082J01325,10.0255,05-Aug-2025
-,10.0,05-Aug-2025
-,11.1384,05-Aug-2025
-,10.0,05-Aug-2025
-,10.7103,05-Aug-2025
INF200K01UR8,1354.1483,05-Aug-2025
-,1144.0484,05-Aug-2025
INF200K01UU2,1386.3405,05-Aug-2025
INF200K01UT4,4146.8301,05-Aug-2025
INF200K01LU1,4143.0844,05-Aug-2025
-,1331.0203,05-Aug-2025
-,1140.7391,05-Aug-2025
INF200K01LY3,1346.9447,05-Aug-2025
INF200K01MB9,1379.4298,05-Aug-2025
INF200K01MA1,4104.2755,05-Aug-2025
INF680P01430,1048.8039,05-Aug-2025
INF680P01448,1047.7061,05-Aug-2025
-,1023.6458,05-Aug-2025
-,1000.0,05-Aug-2025
-,1034.8668,05-Aug-2025
-,1000.0,05-Aug-2025
-,1152.6698,27-Jun-2025
-,1274.1205,27-Jun-2025
INF173K01GU0,2343.3448,05-Aug-2025
INF173K01DD3,1034.9868,05-Aug-2025
INF173K01GV8,1035.9653,05-Aug-2025
INF173K01DA9,2315.8378,05-Aug-2025
-,1280.5417,27-Jun-2025
-,1147.0639,27-Jun-2025
-,1006.4481,05-Aug-2025
-,1002.7628,05-Aug-2025
INF277K01YD8,4135.8442,05-Aug-2025
-,1001.5187,05-Aug-2025
INF277K01YE6,4186.1224,05-Aug-2025
-,1001.5157,05-Aug-2025
-,1232.6677,05-Aug-2025
INF0GCD01255,1284.4062,05-Aug-2025
INF0GCD01305,1169.0827,05-Aug-2025
INF0GCD01271,1196.6649,05-Aug-2025
-,1173.0969,05-Aug-2025
INF0GCD01198,1276.0976,05-Aug-2025
INF0GCD01248,1161.7329,05-Aug-2025
INF0GCD01214,1148.7616,05-Aug-2025
INF1MIY01056,1009.3149,05-Aug-2025
INF1MIY01064,1009.2219,05-Aug-2025
-,1001.1995,05-Aug-2025
-,1001.1995,05-Aug-2025
INF582M01724,1002.5876,05-Aug-2025
INF582M01674,2557.8124,05-Aug-2025
INF582M01732,1002.6703,05-Aug-2025
-,1001.2027,05-Aug-2025
INF582M01062,1002.5593,05-Aug-2025
INF582M01013,2526.5359,05-Aug-2025
