isin,nav,nav_date
INF200K01958,36.0792,11-Dec-2025
INF200K01966,18.9147,11-Dec-2025
INF582M01799,24.421,11-Dec-2025
INF582M01815,16.358,11-Dec-2025
INF582M01336,23.0921,11-Dec-2025
INF582M01351,15.3955,11-Dec-2025
INF789FA1S65,14.8517,11-Dec-2025
INF789FA1S81,17.2172,11-Dec-2025
INF789F01XD4,34.3076,11-Dec-2025
INF789FA1S40,16.8877,11-Dec-2025
INF789F01XB8,26.4011,11-Dec-2025
INF789FA1S08,13.7904,11-Dec-2025
INF789FA1S24,16.6678,11-Dec-2025
INF789F01JQ5,31.4462,11-Dec-2025
INF789FA1R82,15.4959,11-Dec-2025
INF789F01JO0,17.1222,11-Dec-2025
INF209K01UW9,100.7416,11-Dec-2025
INF209K01UY5,101.165,11-Dec-2025
INF209K01UX7,368.6845,11-Dec-2025
-,100.9887,11-Dec-2025
-,101.1417,11-Dec-2025
INF209K01MG9,358.4038,11-Dec-2025
-,101.2065,11-Dec-2025
INF209K01MF1,518.3831,11-Dec-2025
INF846K016A1,1317.4235,11-Dec-2025
-,998.7045,11-Dec-2025
INF846K014A6,1347.837,11-Dec-2025
INF846K018A7,1002.9034,11-Dec-2025
INF846K019A5,1280.0933,11-Dec-2025
INF846K014B4,1298.1474,11-Dec-2025
-,1008.9751,11-Dec-2025
INF846K012B8,1326.4431,11-Dec-2025
INF846K016B9,1002.23,11-Dec-2025
INF846K018B5,1261.1168,11-Dec-2025
-,10.1103,11-Dec-2025
INF194KB1BA5,13.5469,11-Dec-2025
INF194KB1BD9,10.1185,11-Dec-2025
INF194KB1BH0,13.2519,11-Dec-2025
INF194KB1BF4,10.456,11-Dec-2025
-,10.1039,11-Dec-2025
INF194KB1AY7,10.6646,11-Dec-2025
-,10.1093,11-Dec-2025
INF194KB1AP5,13.2247,11-Dec-2025
INF194KB1AS9,10.1158,11-Dec-2025
INF194KB1AW1,13.2261,11-Dec-2025
INF194KB1AU5,10.4219,11-Dec-2025
-,10.1028,11-Dec-2025
INF194KB1BJ6,10.7184,11-Dec-2025
INF740KA1PV1,13.7269,11-Dec-2025
INF740KA1PW9,13.7269,11-Dec-2025
INF740KA1PS7,13.5486,11-Dec-2025
INF740KA1PT5,13.5486,11-Dec-2025
INF090I01LK1,45.9116,11-Dec-2025
INF090I01LL9,10.1865,11-Dec-2025
INF090I01LM7,41.9222,11-Dec-2025
INF090I01LN5,10.288,11-Dec-2025
-,10.0694,11-Dec-2025
-,10.0696,11-Dec-2025
INF179K01VQ4,52.5425,11-Dec-2025
INF179K01VO9,10.1593,11-Dec-2025
INF179KC1IW2,10.0289,11-Dec-2025
INF179K01707,51.4556,11-Dec-2025
INF179K01715,10.1582,11-Dec-2025
INF179K01731,10.0286,11-Dec-2025
INF109K01AW3,101.4776,11-Dec-2025
-,101.4811,11-Dec-2025
INF109K01P57,479.7334,11-Dec-2025
INF109K01P65,205.1024,11-Dec-2025
INF109K01P73,102.237,11-Dec-2025
INF109K01AX1,438.0192,11-Dec-2025
INF109K01WQ9,193.3533,11-Dec-2025
INF109K01EN4,102.2313,11-Dec-2025
INF174KA1EC0,1599.3467,11-Dec-2025
-,1393.2799,11-Dec-2025
INF174KA1DY6,1559.6873,11-Dec-2025
-,1390.0153,11-Dec-2025
INF204K01D14,10.3557,11-Dec-2025
INF204K01E05,49.018,11-Dec-2025
-,10.3454,11-Dec-2025
-,10.3673,11-Dec-2025
INF204KA1DU8,21.8696,11-Dec-2025
INF204K01D89,11.3404,11-Dec-2025
INF204K01C98,11.0338,11-Dec-2025
INF204K01CG1,46.5254,11-Dec-2025
INF204KA1DS2,21.0072,11-Dec-2025
INF204K01CH9,11.1386,11-Dec-2025
INF204K01HK2,11.1326,11-Dec-2025
INF204K01OQ5,10.3521,11-Dec-2025
INF200KA1R64,13.7623,11-Dec-2025
INF200KA1R72,13.7615,11-Dec-2025
INF200KA1R98,13.7625,11-Dec-2025
INF200KA1R15,13.6278,11-Dec-2025
INF200KA1R23,13.6314,11-Dec-2025
INF200KA1R49,13.6289,11-Dec-2025
INF277KA1026,13.3791,11-Dec-2025
-,13.3791,11-Dec-2025
INF277KA1042,13.3791,11-Dec-2025
-,13.3791,11-Dec-2025
INF277KA1034,13.3791,11-Dec-2025
-,13.3791,11-Dec-2025
INF277KA1059,13.3791,11-Dec-2025
INF277KA1091,13.1233,11-Dec-2025
-,13.1233,11-Dec-2025
INF277KA1117,13.1233,11-Dec-2025
-,13.1233,11-Dec-2025
INF277KA1109,13.1233,11-Dec-2025
-,13.1233,11-Dec-2025
INF277KA1125,13.1233,11-Dec-2025
INF789F1ACX5,1610.1479,11-Dec-2025
INF789F1ACO4,1535.8864,11-Dec-2025
INF789F1ADA1,1473.9607,11-Dec-2025
INF789F1ADE3,1516.882,11-Dec-2025
INF789F1ADC7,1467.6515,11-Dec-2025
INF789F1ACY3,1388.4863,11-Dec-2025
INF789F1ACR7,1458.6175,11-Dec-2025
INF789F1ACV9,1404.0718,11-Dec-2025
INF789F1ACT3,1356.4224,11-Dec-2025
INF789F1ACP1,1261.4444,11-Dec-2025
INF209KA1LC4,11.6879,11-Dec-2025
INF209K01AF6,10.9316,11-Dec-2025
INF209K01AC3,79.6402,11-Dec-2025
INF209K01XP7,85.8117,11-Dec-2025
INF846K01DD4,27.345,11-Dec-2025
INF846K01DF9,12.1968,11-Dec-2025
INF846K01DG7,9.934,11-Dec-2025
INF846K01AX8,25.6222,11-Dec-2025
INF846K01AZ3,11.6968,11-Dec-2025
INF846K01CK1,9.9311,11-Dec-2025
INF0QA701AP9,1034.5229,11-Dec-2025
INF0QA701AQ7,1034.5229,11-Dec-2025
INF0QA701AM6,1027.2877,11-Dec-2025
INF0QA701AN4,1027.2877,11-Dec-2025
INF194K01EH8,11.8027,11-Dec-2025
INF194K01Q78,12.3075,11-Dec-2025
INF194K01Q29,38.3064,11-Dec-2025
INF194K01Q45,12.1879,11-Dec-2025
INF194K01R36,14.7697,11-Dec-2025
INF194KA1RZ9,18.1314,11-Dec-2025
INF194K01R02,11.5117,11-Dec-2025
INF194K01DZ2,35.3365,11-Dec-2025
INF194K01EK2,13.3167,11-Dec-2025
INF194KA1RW6,16.5989,11-Dec-2025
INF194K01EE5,11.1915,11-Dec-2025
INF194K01EB1,11.2311,11-Dec-2025
INF955L01AD7,46.9384,11-Dec-2025
INF955L01AB1,34.4577,11-Dec-2025
INF955L01450,42.7195,11-Dec-2025
INF955L01435,25.3562,11-Dec-2025
INF760K01FC4,80.9354,11-Dec-2025
INF760K01FA8,16.5495,11-Dec-2025
INF760K01AE1,74.9085,11-Dec-2025
INF760K01AB7,15.1364,11-Dec-2025
INF740K01NF3,101.6266,11-Dec-2025
INF740K01NG1,12.4674,11-Dec-2025
INF740K01NE6,10.6322,11-Dec-2025
INF740K01615,95.1258,11-Dec-2025
INF740K01607,12.3403,11-Dec-2025
INF740K01623,10.5421,11-Dec-2025
INF843K01HB6,26.0533,11-Dec-2025
INF843K01GS2,26.0448,11-Dec-2025
INF843K01GU8,25.9412,11-Dec-2025
INF843K01GX2,23.1252,11-Dec-2025
INF843K01GZ7,16.3192,11-Dec-2025
INF843K01GW4,14.288,11-Dec-2025
INF843K01HL5,24.4201,11-Dec-2025
INF843K01HC4,24.4091,11-Dec-2025
INF843K01HE0,24.4254,11-Dec-2025
INF843K01HJ9,10.2001,11-Dec-2025
INF843K01HG5,10.0795,11-Dec-2025
INF090I01HS2,64.8333,11-Dec-2025
INF090I01HQ6,11.9268,11-Dec-2025
INF090I01CU9,59.0283,11-Dec-2025
INF090I01CS3,10.6874,11-Dec-2025
INF666M01KK2,9.8144,11-Dec-2025
INF666M01KL0,9.8134,11-Dec-2025
INF666M01KN6,9.7565,11-Dec-2025
INF666M01KO4,9.7567,11-Dec-2025
INF179K01VS0,58.5009,11-Dec-2025
INF179K01756,55.4681,11-Dec-2025
INF179K01VR2,12.9173,11-Dec-2025
INF179K01772,12.0846,11-Dec-2025
INF917K01FI7,75.4669,11-Dec-2025
INF917K01FK3,12.3351,11-Dec-2025
INF917K01BP1,65.4889,11-Dec-2025
INF917K01BN6,10.6096,11-Dec-2025
INF109K018C5,112.4394,11-Dec-2025
INF109K016C9,18.9816,11-Dec-2025
INF109K01JR4,104.1225,11-Dec-2025
INF109K01JQ6,17.9525,11-Dec-2025
INF205K01SN0,3128.9455,11-Dec-2025
INF205K01SL4,1215.8076,11-Dec-2025
-,2441.655,11-Dec-2025
INF205K01SP5,1084.1668,11-Dec-2025
INF205K01SJ8,1197.7543,11-Dec-2025
INF205K01SR1,2819.4171,11-Dec-2025
-,1588.1021,11-Dec-2025
INF205K01ST7,1285.4499,11-Dec-2025
INF174K01FL9,96.359,11-Dec-2025
INF174K01KM7,109.9767,11-Dec-2025
INF174K01FM7,11.6073,11-Dec-2025
INF174K01FI5,94.186,11-Dec-2025
INF174K01KE4,107.3746,11-Dec-2025
INF174K01FK1,18.4042,11-Dec-2025
INF174K01KF1,23.6552,11-Dec-2025
INF767K01EZ3,64.7104,11-Dec-2025
INF767K01EY6,18.6434,11-Dec-2025
INF767K01733,33.8087,11-Dec-2025
INF767K01717,21.8777,11-Dec-2025
INF767K01709,58.5366,11-Dec-2025
INF767K01683,16.8732,11-Dec-2025
INF204K01XQ6,11.4522,11-Dec-2025
INF204K01E70,42.5974,11-Dec-2025
INF204K01E88,42.8235,11-Dec-2025
INF204K01XP8,42.7081,11-Dec-2025
INF204K01BX8,38.3507,11-Dec-2025
INF204K01BV2,10.4691,11-Dec-2025
INF204K01BU4,37.7485,11-Dec-2025
INF204K01CA4,31.6543,11-Dec-2025
INF204K01CB2,37.7485,11-Dec-2025
INF204KA1YV2,23.8697,11-Dec-2025
INF204K01CC0,37.7485,11-Dec-2025
-,23.1165,11-Dec-2025
INF223J01ND7,32.6339,11-Dec-2025
INF223J01NB1,14.5532,11-Dec-2025
INF223J01AQ6,30.0454,11-Dec-2025
INF223J01AO1,13.6881,11-Dec-2025
INF966L01BF7,12.147,11-Dec-2025
INF966L01BI1,11.8188,11-Dec-2025
INF966L01BG5,12.1552,11-Dec-2025
INF966L01BJ9,11.827,11-Dec-2025
INF200K01AH1,39.6586,11-Dec-2025
INF200K01AK5,42.4557,11-Dec-2025
INF200K01SH3,70.1736,11-Dec-2025
INF200K01SF7,22.3963,11-Dec-2025
INF200K01AC2,20.427,11-Dec-2025
INF200K01AF5,20.6714,11-Dec-2025
INF200K01AI9,20.0426,11-Dec-2025
INF200K01982,66.118,11-Dec-2025
INF200K01990,20.3311,11-Dec-2025
-,34.1747,28-Feb-2025
-,34.2334,28-Feb-2025
INF277K01OV1,24.5843,11-Dec-2025
INF277K01DN1,21.5157,11-Dec-2025
INF277K01519,77.6144,11-Dec-2025
INF277K01OX7,87.3098,11-Dec-2025
INF582M01IA6,12.1614,11-Dec-2025
INF582M01HW2,12.1614,11-Dec-2025
INF582M01HX0,12.1614,11-Dec-2025
INF582M01IH1,11.9618,11-Dec-2025
INF582M01ID0,11.9618,11-Dec-2025
INF582M01IE8,11.9618,11-Dec-2025
INF789F01TL5,65.6361,11-Dec-2025
INF789F01PT6,47.0793,11-Dec-2025
INF789F01PU4,47.1055,11-Dec-2025
INF789F01661,63.3184,11-Dec-2025
INF789F01PR0,25.9125,11-Dec-2025
INF789F01TJ9,30.6216,11-Dec-2025
INF789F01646,38.2055,11-Dec-2025
INF194K01P38,47.3106,11-Dec-2025
INF194K01P53,10.401,11-Dec-2025
INF194KA1SL7,14.0928,11-Dec-2025
INF194K01P87,11.8769,11-Dec-2025
-,17.8593,11-Dec-2025
INF194K01FC6,10.3612,11-Dec-2025
INF194KA1SI3,16.6413,11-Dec-2025
INF194K01FA0,46.4872,11-Dec-2025
INF194K01FI3,10.264,11-Dec-2025
INF194K01FF9,11.5757,11-Dec-2025
INF740K019I5,22.5878,11-Dec-2025
INF740K010J2,10.9289,11-Dec-2025
INF740K012J8,10.5587,11-Dec-2025
INF740K014J4,10.9399,11-Dec-2025
INF740K012I0,22.0277,11-Dec-2025
INF740K013I8,10.7112,11-Dec-2025
INF740K015I3,10.7127,11-Dec-2025
INF740K017I9,10.9917,11-Dec-2025
INF109KA1O37,25.6847,11-Dec-2025
INF109KA1O52,11.5436,11-Dec-2025
INF109KA1N46,25.1076,11-Dec-2025
INF109KA1N61,11.286,11-Dec-2025
INF200K01SK7,67.2455,11-Dec-2025
INF200K01SI1,21.8738,11-Dec-2025
INF200K01AN9,64.5836,11-Dec-2025
INF200K01AO7,21.0048,11-Dec-2025
INF789F1AVW7,11.6028,11-Dec-2025
INF789F1AVY3,12.9697,11-Dec-2025
INF789F1AVR7,12.9697,11-Dec-2025
INF789F1AVU1,12.8135,11-Dec-2025
INF789F1AVS5,12.9699,11-Dec-2025
INF789F1AVN6,11.4028,11-Dec-2025
INF789F1AVP1,12.76,11-Dec-2025
INF789F1AVI6,12.7605,11-Dec-2025
INF789F1AVL0,12.7602,11-Dec-2025
INF789F1AVJ4,12.7605,11-Dec-2025
-,1000.2466,11-Dec-2025
INF579M01621,2074.133,11-Dec-2025
INF579M01639,1005.2464,11-Dec-2025
-,1000.2466,11-Dec-2025
INF579M01506,2060.5169,11-Dec-2025
INF579M01514,1005.2561,11-Dec-2025
INF209K01RU9,431.5676,11-Dec-2025
INF209K01VA3,437.0208,11-Dec-2025
INF209K01KQ2,100.195,11-Dec-2025
INF209K01UZ2,100.195,11-Dec-2025
INF209K01VD7,157.6784,11-Dec-2025
INF209K01VC9,100.3072,11-Dec-2025
-,108.023,11-Dec-2025
INF209KA1LK7,108.2759,11-Dec-2025
INF209KA1LI1,120.0509,11-Dec-2025
-,163.694,11-Dec-2025
INF209K01KU4,100.3049,11-Dec-2025
INF209K01KZ3,292.5319,11-Dec-2025
INF209K01RT1,718.6986,11-Dec-2025
INF209K01ME4,700.3447,11-Dec-2025
-,1000.956,11-Dec-2025
INF846K01CX4,3009.2203,11-Dec-2025
INF846K01CY2,1003.1609,11-Dec-2025
INF846K01DB8,1002.4647,11-Dec-2025
-,1001.3998,11-Dec-2025
INF846K01412,2982.412,11-Dec-2025
INF846K01453,1003.7084,11-Dec-2025
INF846K01438,1002.4562,11-Dec-2025
-,1000.9559,11-Dec-2025
INF846K01354,2724.9637,11-Dec-2025
INF846K01396,1002.91,11-Dec-2025
INF846K01370,1001.1765,11-Dec-2025
-,1034.6939,11-Dec-2025
INF0QA701078,1036.2582,11-Dec-2025
INF0QA701011,1180.9753,11-Dec-2025
INF0QA701086,1038.5361,11-Dec-2025
INF0QA701060,1035.0709,11-Dec-2025
-,1033.8241,11-Dec-2025
INF0QA701151,1035.3541,11-Dec-2025
INF0QA701094,1176.0851,11-Dec-2025
INF0QA701169,1037.5443,11-Dec-2025
INF0QA701144,1034.1757,11-Dec-2025
INF194K01VZ4,1001.4161,11-Dec-2025
INF194K01VX9,3234.102,11-Dec-2025
INF194K01WF4,1002.8274,11-Dec-2025
INF194K01WC1,1396.2838,11-Dec-2025
INF194K01WI8,1002.1488,11-Dec-2025
INF194KA14C0,1.7402,11-Dec-2025
INF194KA15C7,1.0,11-Dec-2025
INF194KA12C4,1.7402,11-Dec-2025
INF194KA13C2,1.0,11-Dec-2025
INF194K01J36,1009.1867,11-Dec-2025
INF194KB1JT8,1007.918,11-Dec-2025
-,1001.6663,11-Dec-2025
INF194K01I60,3267.4036,11-Dec-2025
INF194K01J02,1316.3235,11-Dec-2025
-,1002.6483,11-Dec-2025
INF761K01785,3116.2272,11-Dec-2025
-,1061.9352,11-Dec-2025
-,1002.1069,11-Dec-2025
INF761K01306,3085.0209,11-Dec-2025
-,1001.6711,11-Dec-2025
INF955L01AK2,1002.0849,11-Dec-2025
INF955L01AL0,3119.1322,11-Dec-2025
INF251K01SL8,1219.8995,11-Dec-2025
INF955L01468,1001.1996,11-Dec-2025
INF955L01484,3078.4613,11-Dec-2025
INF251K01SK0,1000.4286,11-Dec-2025
INF955L01575,4532.2124,11-Dec-2025
INF955L01559,3739.5305,11-Dec-2025
-,1005.5,11-Dec-2025
INF760K01FU6,3243.6962,11-Dec-2025
INF760K01FT8,2321.3167,11-Dec-2025
INF760K01FV4,1002.5152,11-Dec-2025
INF760K01FY8,1000.2272,11-Dec-2025
-,1005.5,11-Dec-2025
INF760K01CW9,3223.7178,11-Dec-2025
INF760K01CX7,1002.4031,11-Dec-2025
INF760K01BZ4,1000.224,11-Dec-2025
INF760K01IC8,1769.8823,11-Dec-2025
INF226401034,1003.4722,11-Dec-2025
INF226401042,1003.3952,11-Dec-2025
INF740K01QL4,3869.2129,11-Dec-2025
-,1001.1542,11-Dec-2025
INF740KA1OC4,1001.1568,11-Dec-2025
INF740K01FK9,3823.7039,11-Dec-2025
INF740K01FM5,1001.1568,11-Dec-2025
-,1001.1542,11-Dec-2025
INF754K01GY9,2034.6607,11-Dec-2025
INF754K01GM4,3497.2915,11-Dec-2025
INF754K01GO0,3497.3051,11-Dec-2025
INF754K01GX1,3497.2672,11-Dec-2025
-,1167.8489,11-Dec-2025
INF754K01GV5,2477.9338,11-Dec-2025
INF754K01GW3,1006.7474,11-Dec-2025
INF754K01GU7,2173.5628,11-Dec-2025
INF754K01HR1,1995.5286,11-Dec-2025
INF754K01GZ6,3425.5988,11-Dec-2025
INF754K01GK8,3425.6016,11-Dec-2025
INF754K01HQ3,2370.219,11-Dec-2025
-,1268.4006,11-Dec-2025
INF754K01HK6,2156.9297,11-Dec-2025
INF754K01HL4,1085.0513,11-Dec-2025
INF754K01HJ8,1215.4831,11-Dec-2025
INF754K01HE9,3115.3028,11-Dec-2025
-,1231.2473,11-Dec-2025
-,1116.2824,11-Dec-2025
-,1246.598,11-Dec-2025
-,1509.2342,11-Dec-2025
INF090I01BB1,6047.7009,11-Dec-2025
INF090I01BL0,1244.8132,11-Dec-2025
INF090I01JV2,4067.3011,11-Dec-2025
-,1000.0,11-Dec-2025
INF090I01JW0,1002.272,11-Dec-2025
INF090I01JX8,1021.965,11-Dec-2025
INF090I01BG0,4032.6552,11-Dec-2025
INF090I01BM8,1033.19,11-Dec-2025
INF090I01LR6,10.0,11-Dec-2025
INF090I01LP0,17.1635,11-Dec-2025
INF090I01LQ8,10.0,11-Dec-2025
INF090I01LO3,17.1635,11-Dec-2025
-,1000.0,11-Dec-2025
INF090I01BJ4,1055.1868,11-Dec-2025
INF666M01451,2623.0708,11-Dec-2025
-,1002.0907,11-Dec-2025
INF666M01014,2590.2164,11-Dec-2025
INF666M01501,1001.9116,11-Dec-2025
INF666M01519,1030.9431,11-Dec-2025
INF666M01527,1002.1729,11-Dec-2025
-,1002.0894,11-Dec-2025
INF666M01071,1003.241,11-Dec-2025
INF666M01089,1002.1665,11-Dec-2025
INF666M01063,1001.8995,11-Dec-2025
INF179KB1HP9,5313.4944,11-Dec-2025
INF179KB1HK0,5254.4541,11-Dec-2025
-,1019.82,11-Dec-2025
-,1019.82,11-Dec-2025
INF179KB1HM6,1028.9659,11-Dec-2025
INF179KB1HO2,1029.0044,11-Dec-2025
INF179KB1ID3,1031.41,11-Dec-2025
-,1031.4169,11-Dec-2025
INF336L01CC8,2696.1124,11-Dec-2025
-,1001.576,11-Dec-2025
INF336L01BZ1,1040.3395,11-Dec-2025
INF336L01LK2,1195.3788,11-Dec-2025
INF336L01BL1,3852.297,11-Dec-2025
-,1019.3,11-Dec-2025
-,1562.8262,11-Dec-2025
-,1001.3789,11-Dec-2025
INF336L01BN7,2670.0068,11-Dec-2025
INF336L01BP2,1004.6287,11-Dec-2025
INF336L01LJ4,1107.6674,11-Dec-2025
-,1001.487,11-Dec-2025
INF109K01VP3,100.1482,11-Dec-2025
INF109K01Q31,185.7242,11-Dec-2025
-,100.1082,11-Dec-2025
INF109K01Q49,400.4418,11-Dec-2025
INF109K01Q98,100.2206,11-Dec-2025
INF109K01VQ1,396.4233,11-Dec-2025
INF109K01VU3,184.2369,11-Dec-2025
INF109K01VS7,100.1946,11-Dec-2025
INF205K01UX5,3683.9299,01-Dec-2025
-,1002.7594,11-Dec-2025
INF205K01MF9,3713.6626,11-Dec-2025
INF205K01MG7,1084.3941,11-Dec-2025
INF205KA1BE5,1120.1298,11-Dec-2025
-,1005.8604,11-Dec-2025
INF205K01HM5,3681.1991,11-Dec-2025
INF205K01HQ6,1005.041,11-Dec-2025
INF205K01HG7,3252.0493,11-Dec-2025
-,1003.8607,11-Dec-2025
-,1000.0,11-Dec-2025
-,1760.1989,11-Dec-2025
-,1000.0,11-Dec-2025
-,1759.812,11-Dec-2025
INF205KA1BD7,1018.9315,11-Dec-2025
INF00XX01366,1409.581,11-Dec-2025
-,1001.1011,11-Dec-2025
INF00XX01283,1407.7978,11-Dec-2025
INF00XX01358,1003.2959,11-Dec-2025
-,1001.2351,11-Dec-2025
INF00XX01275,1402.1701,11-Dec-2025
-,1001.0,11-Dec-2025
INF00XX01259,1002.8887,08-Dec-2025
INF00XX01192,1394.9049,11-Dec-2025
INF00XX01267,1002.4675,11-Dec-2025
-,1001.2298,11-Dec-2025
INF22M001010,1025.6719,11-Dec-2025
INF192K01CN4,22.4898,27-Jan-2025
-,10.4302,11-Dec-2025
INF192K01CM6,73.8662,11-Dec-2025
INF192K01CK0,41.9369,11-Dec-2025
INF192K01CI4,11.0084,11-Dec-2025
INF192K01866,41.3478,11-Dec-2025
INF192K01981,41.9988,11-Dec-2025
INF192K01841,11.0058,11-Dec-2025
INF192K01882,73.0514,11-Dec-2025
-,41.4437,11-Dec-2025
-,41.4437,11-Dec-2025
-,41.4437,27-Mar-2025
INF192K01890,23.3913,11-Dec-2025
-,10.4302,11-Dec-2025
-,1222.81,11-Dec-2025
INF174K01NE8,5466.8075,11-Dec-2025
INF174KA1WL3,1001.527,10-Jul-2025
-,1225.5087,11-Dec-2025
INF174K01NI9,5412.8089,11-Dec-2025
INF174KA1WK5,1005.5639,11-Dec-2025
INF767K01DL5,1034.6038,11-Dec-2025
INF767K01DN1,4912.0163,11-Dec-2025
INF397L01AK7,1192.3727,11-Dec-2025
INF397L01AM3,1065.0515,11-Dec-2025
INF767K01IQ3,1000.1751,11-Dec-2025
INF767K01IS9,4840.2417,11-Dec-2025
INF397L01976,1172.6057,11-Dec-2025
INF397L01950,1001.776,11-Dec-2025
-,1237.38,11-Dec-2025
-,1003.9717,11-Dec-2025
INF174V01044,1762.5591,11-Dec-2025
-,1001.044,11-Dec-2025
INF174V01010,1742.9806,11-Dec-2025
-,1010.3869,11-Dec-2025
INF769K01CM1,2858.3253,11-Dec-2025
INF769K01PD2,1216.3795,11-Dec-2025
-,1075.8332,11-Dec-2025
INF769K01CN9,1137.675,11-Dec-2025
-,1066.4347,11-Dec-2025
INF769K01788,2808.4295,11-Dec-2025
INF769K01838,1155.3287,11-Dec-2025
INF769K01PC4,1152.7096,11-Dec-2025
INF247L01734,14.286,11-Dec-2025
INF247L01726,14.1341,11-Dec-2025
-,10.0,11-Dec-2025
-,13.9127,11-Dec-2025
-,10.0,11-Dec-2025
-,13.6358,11-Dec-2025
INF247L01791,10.122,11-Dec-2025
-,10.0245,11-Dec-2025
INF247L01775,10.0503,11-Dec-2025
-,10.0077,11-Dec-2025
-,10.0144,11-Dec-2025
-,10.0055,11-Dec-2025
-,10.0238,11-Dec-2025
INF247L01841,10.0496,11-Dec-2025
INF247L01866,10.1184,11-Dec-2025
-,10.0214,11-Dec-2025
-,10.0129,11-Dec-2025
INF959L01GG9,10.0317,11-Dec-2025
INF959L01GI5,10.0081,11-Dec-2025
-,10.0129,11-Dec-2025
INF959L01GN5,10.0315,11-Dec-2025
INF959L01GP0,10.0085,11-Dec-2025
INF959L01GF1,29.3503,11-Dec-2025
INF959L01GL9,29.0848,11-Dec-2025
INF959L01CO2,10.0,11-Dec-2025
INF959L01CN4,29.2465,11-Dec-2025
-,1528.74,11-Dec-2025
-,1528.74,11-Dec-2025
INF204K01ZI8,1591.015,11-Dec-2025
INF204K01ZK4,1017.0948,11-Dec-2025
INF204KC1FN6,1530.5176,11-Dec-2025
INF204K01ZH0,6623.1582,11-Dec-2025
INF204K01UO7,1587.6147,11-Dec-2025
INF204K01UQ2,1016.7272,11-Dec-2025
INF204K01UL3,5771.4714,11-Dec-2025
-,1524.28,11-Dec-2025
INF204K01UT6,1329.2749,11-Dec-2025
INF204K01UV2,1227.5324,11-Dec-2025
-,1034.2894,11-Dec-2025
INF204KC1FM8,1530.5133,11-Dec-2025
INF204K01UN9,6535.6456,11-Dec-2025
-,100.304,11-Dec-2025
INF223J01NR7,125.8049,11-Dec-2025
INF223J01NS5,352.9919,11-Dec-2025
INF223J01NT3,116.7196,11-Dec-2025
INF223J01NV9,100.5812,11-Dec-2025
INF223J01BP6,348.6486,11-Dec-2025
INF223J01BL5,117.1851,11-Dec-2025
INF223J01BU6,100.5795,11-Dec-2025
-,1000.5405,11-Dec-2025
INF879O01068,1496.3942,11-Dec-2025
INF879O01076,1005.5582,11-Dec-2025
-,1001.3528,11-Dec-2025
-,1000.5404,11-Dec-2025
INF879O01035,1484.9651,11-Dec-2025
INF879O01043,1005.5117,11-Dec-2025
-,1001.3445,11-Dec-2025
INF966L01820,43.472,11-Dec-2025
INF966L01317,42.3095,11-Dec-2025
INF966L01796,15.7445,11-Dec-2025
INF966L01291,15.1869,11-Dec-2025
INF966L01788,14.6389,11-Dec-2025
INF966L01499,14.4825,11-Dec-2025
-,13.2329,11-Dec-2025
-,12.7364,11-Dec-2025
-,13.5161,11-Dec-2025
-,13.5148,11-Dec-2025
-,13.5161,11-Dec-2025
-,13.3289,11-Dec-2025
-,10.0097,11-Dec-2025
INF082J01127,36.1081,11-Dec-2025
INF082J01143,10.0375,11-Dec-2025
-,10.0002,11-Dec-2025
INF082J01309,35.8383,11-Dec-2025
INF082J01325,10.0344,11-Dec-2025
-,10.0,11-Dec-2025
-,11.3527,11-Dec-2025
-,10.0,11-Dec-2025
-,10.9163,11-Dec-2025
INF200K01UR8,1381.2499,11-Dec-2025
-,1144.0484,11-Dec-2025
INF200K01UU2,1386.5917,11-Dec-2025
INF200K01UT4,4229.8242,11-Dec-2025
INF200K01LU1,4224.5608,11-Dec-2025
-,1357.1944,11-Dec-2025
-,1140.7391,11-Dec-2025
INF200K01LY3,1373.431,11-Dec-2025
INF200K01MB9,1379.673,11-Dec-2025
INF200K01MA1,4184.9783,11-Dec-2025
INF680P01430,1069.5047,11-Dec-2025
INF680P01448,1067.8366,11-Dec-2025
-,1043.1646,11-Dec-2025
-,1000.0,11-Dec-2025
-,1055.2589,11-Dec-2025
-,1000.0,11-Dec-2025
-,1152.6698,27-Jun-2025
-,1274.1205,27-Jun-2025
-,1000.6367,13-Sep-2024
-,1000.8893,13-Sep-2024
INF173K01GU0,2390.9047,11-Dec-2025
INF173K01DD3,1039.7573,11-Dec-2025
INF173K01GV8,1041.4519,11-Dec-2025
INF173K01DA9,2361.2652,11-Dec-2025
-,1028.192,13-Sep-2024
-,1280.5417,27-Jun-2025
-,1028.0322,13-Sep-2024
-,1147.0639,27-Jun-2025
-,1007.8472,13-Sep-2024
-,1008.3385,13-Sep-2024
-,1026.9256,11-Dec-2025
-,1022.75,11-Dec-2025
INF277K01YD8,4218.2793,11-Dec-2025
-,1001.5187,11-Dec-2025
INF277K01YE6,4271.2986,11-Dec-2025
-,1001.5157,11-Dec-2025
-,1002.0,11-Dec-2025
INF2F0001081,1009.8977,11-Dec-2025
INF2F0001107,1004.4512,11-Dec-2025
INF2F0001123,1002.3264,11-Dec-2025
-,1002.0,11-Dec-2025
INF2F0001149,1009.6529,11-Dec-2025
INF2F0001164,1004.3963,11-Dec-2025
INF2F0001180,1002.3004,11-Dec-2025
-,1252.6825,11-Dec-2025
INF0GCD01255,1310.1613,11-Dec-2025
